from to distance betweenness top10
14645 15381 22.318115 36524.0 256
14675 15495 6.032776 36524.0 256
15159 15204 10.752226 36524.0 256
14877 16364 46.056435 36524.0 256
14966 15282 9.764404 36524.0 256
15012 15116 4.184692 36524.0 256
15983 15984 16.753418 36524.0 256
15855 17024 11.147699 36524.0 256
15938 16801 25.194365 36524.0 256
16142 16626 16.508986 36524.0 256
16641 16866 7.610666 36524.0 256
16327 17195 8.167023 36524.0 256
16504 16848 11.158936 36524.0 256
16503 16891 12.553955 36524.0 256
16524 16569 9.244051 36524.0 256
16669 18257 1.187988 36524.0 256
16767 16881 3.333862 36524.0 256
16892 17045 5.783701 36524.0 256
17092 17872 23.042286 36524.0 256
352 17888 0.639893 36524.0 256
547 1424 23.013184 36524.0 256
1822 11258 13.296979 36524.0 256
4213 18152 1.310354 36524.0 256
3521 17467 3.976021 36524.0 256
3875 15334 6.426981 36524.0 256
4820 11258 7.082376 36524.0 256
5217 12583 6.634733 36524.0 256
5822 15728 102.188881 36524.0 256
6231 7251 11.121681 36524.0 256
6231 13116 27.636251 36524.0 256
8139 16978 18.92598 36524.0 256
9035 9077 13.778323 36524.0 256
12531 17757 10.247705 36524.0 256
17716 17833 15.794867 36522.0 256
1978 3616 31.603542 36522.0 256
1978 14991 11.167718 36522.0 256
3112 13367 18.840586 36522.0 256
3575 3897 36.365864 36522.0 256
4150 13140 22.476065 36522.0 256
4854 15700 17.420799 36522.0 256
14709 16156 12.858842 36522.0 256
6695 13730 14.448174 36522.0 256
6695 16454 13.681212 36522.0 256
7212 7851 21.560755 36522.0 256
8723 18082 18.61088 36522.0 256
11191 13901 13.574107 36522.0 256
11597 13901 14.559665 36522.0 256
11767 16466 13.99707 36522.0 256
1598 6677 8.124172 36522.0 256
6958 14174 8.143674 36522.0 256
7587 7897 10.780326 36522.0 256
3009 15556 20.060236 36521.9813998 256
10055 10511 12.645752 36521.9372894 256
17982 18026 10.7525 36521.9372894 256
10566 10953 11.566931 36521.8090064 256
12118 13360 6.546048 36521.8075335 256
16104 16105 7.615723 36521.8075335 256
16434 16435 12.18457 36521.8075335 256
16695 16733 21.368826 36521.8075335 256
16816 16959 15.79493 36521.8075335 256
17262 17409 7.390979 36521.8075322 256
1675 1827 5.57959 36521.737223 256
2444 14077 37.992851 36521.686882 256
8919 9424 14.277415 36521.686882 256
12509 13203 24.482996 36521.686882 256
13262 13433 7.211687 36521.686882 256
13542 13676 4.185059 36521.686882 256
15018 15226 44.716225 36521.686882 256
15677 15995 9.76416 36521.686882 256
1127 7861 6.269221 36521.686882 256
1488 11008 5.898395 36521.686882 256
8258 11037 13.245516 36521.686882 256
3136 14336 6.002089 36521.686882 256
3497 15545 9.876063 36521.686882 256
6826 18232 4.555831 36521.686882 256
10120 10342 74.838409 36521.686882 256
10900 11072 129.580612 36521.686882 256
1360 11963 11.452082 36521.6597163 256
3085 3318 7.610471 36521.5396449 256
9356 9495 4.18457 36521.5396449 256
11059 11425 11.14502 36521.4376471 256
5062 6760 55.430557 36521.4316995 256
5028 5062 27.025229 36521.4316995 256
10631 11303 19.587616 36521.0 256
3337 3862 17.129578 36520.9870798 256
2105 17216 10.288425 36520.9870798 256
2638 3193 20.305958 36520.9870798 256
2718 6309 1.642506 36520.9870798 256
3751 3972 7.610666 36520.4539345 256
9211 9544 10.780326 36520.4341754 256
2635 17974 9.712896 36520.0 256
11398 11687 8.369385 36520.0 256
12383 16595 17.040955 36520.0 256
5697 5872 36.976852 36520.0 256
11409 11457 70.074921 36519.8939914 256
62 550 15.221584 36519.8939914 256
2043 4408 16.25127 36519.8939914 256
5241 11941 16.966761 36519.8939914 256
9933 14334 12.793945 36519.8862837 256
14197 14463 8.906345 36519.5686199 256
13626 13748 18.749775 36519.5686199 256
14368 14409 7.741955 36519.5686199 256
11686 13025 14.820887 36519.3499312 256
2997 3123 10.051269 36519.3044532 256
15305 15476 12.03337 36519.3044501 256
3684 3774 12.499923 36518.9513148 256
2688 3147 16.508986 36518.8835254 256
13186 15404 1.377102 36518.0 256
2353 16357 5.759226 36518.0 256
16357 17975 17.997753 36518.0 256
6602 7236 9.037377 36518.0 256
6602 15067 6.1889 36518.0 256
11207 11819 18.197344 36518.0 256
17073 17596 15.34375 36517.8075335 256
15664 16573 14.682677 36517.6733165 256
3061 3144 8.11008 36517.4736873 256
8094 8611 15.20861 36517.2005966 256
1959 9852 11.778128 36516.8669705 256
10527 10757 12.739761 36516.8665833 256
308 11578 15.245664 36516.2819112 256
2085 2263 16.224667 36516.0 256
3260 4471 104.961662 36516.0 256
1280 8757 17.227722 36515.6666667 256
2562 3022 16.508986 36515.5035007 256
2859 13237 1.376338 36515.4349893 256
7875 11095 28.424627 36515.1333333 256
2974 4046 7.603906 36515.1316465 256
9318 16260 3.74612 36515.1316464 256
9869 15506 10.993956 36515.0 256
7789 9439 85.106651 36514.7270744 256
932 16378 125.112953 36514.7270743 256
12417 15492 17.51635 36513.6666667 256
1158 2322 51.434952 36513.4696325 256
4284 9111 60.00938 36513.4696325 256
7710 9209 171.610931 36513.4696325 256
807 13797 71.919556 36513.1588667 256
14249 17627 43.798767 36513.1588667 256
1125 5341 5.07249 36513.1588667 256
13541 13675 4.453548 36513.1588667 256
6198 15515 188.469482 36513.1588667 256
3459 6611 213.452881 36513.1588667 256
3331 15745 69.75325 36513.1588657 256
2470 2876 15.892101 36512.9532239 256
6592 6976 16.470148 36512.4376337 256
4006 4472 24.744045 36512.0 256
9880 10590 21.143881 36510.3073504 256
7716 7717 30.461426 36510.1063368 256
6172 6366 6.357067 36509.4705595 256
845 6059 11.856751 36508.9833333 256
9638 9680 205.6185 36508.775312 256
12859 12860 38.07666 36508.775312 256
11870 12524 23.121273 36508.0 256
16952 16953 71.583984 36507.5136295 256
3178 15090 89.146561 36507.5136295 256
8411 13772 69.121498 36507.5136295 256
10958 17007 36.057228 36507.5136295 256
2613 16644 7.966479 36506.4759505 256
9538 9749 5.57959 36506.4759505 256
6683 18027 88.232307 36506.3694648 256
3005 3760 22.370016 36506.2666667 256
5978 10577 15.339689 36506.0 256
13781 14532 23.761898 36506.0 256
15309 15662 25.425343 36505.5333333 256
263 862 17.812525 36505.3234439 256
1955 2791 30.442722 36505.1793263 225
2922 9554 30.871187 36504.0280181 225
8846 16810 41.701092 36504.0280181 225
3859 4897 21.191868 36504.0280181 225
6090 6456 61.936188 36504.0280181 225
12529 15698 77.637863 36504.0280181 225
6589 7707 38.053066 36503.9670302 225
12787 16623 1.353377 36503.6666667 225
2757 2788 7.741955 36503.6082688 225
4973 7712 13.499566 36503.3333333 225
7338 7339 19.799805 36502.2116533 225
5900 6276 10.963867 36502.0 225
5396 5397 13.70752 36502.0 225
10736 13268 42.540066 36501.6666667 225
9829 9873 318.323364 36500.8559196 225
10718 16185 15.696992 36497.700716 225
638 10997 84.841827 36496.8217511 225
14272 14892 282.349976 36496.7162098 225
7569 16782 52.826019 36496.6762813 225
3566 7180 108.811691 36496.6762813 225
7107 7459 24.06674 36496.6762813 225
12448 14820 76.401703 36496.6762813 225
12658 16831 131.127991 36496.6762813 225
15829 17705 107.346275 36496.6762813 225
15952 16831 52.241531 36496.6762813 225
10947 13875 4.645241 36494.5570693 225
17746 17783 4.777685 36494.2857143 225
4615 5871 11.147803 36491.0740809 225
8686 8918 18.147463 36491.0740809 225
5357 6025 25.730194 36486.3333333 225
12273 14425 13.939782 36484.2798938 225
11354 18088 89.841461 36479.227861 225
921 1022 11.020279 36474.5 225
8065 14870 4.555831 36474.3333333 225
7863 7908 15.294709 36469.5745225 225
265 4242 5.255347 36464.0 225
2160 16520 28.440855 36461.0758618 225
6978 16520 23.761433 36461.0758618 225
16359 16520 82.352348 36461.0758618 225
4014 4572 15.64315 36460.5644569 225
4573 4613 6.249961 36455.9956905 225
10865 17634 27.521612 36455.6923077 225
729 17266 4.252975 36455.6633681 225
13723 14011 9.764404 36454.9289997 225
3474 4777 12.71462 36448.2069798 225
4301 11358 368.765564 36446.2770435 225
5551 5604 15.294466 36444.4377006 225
8291 9026 5.280034 36440.4022556 225
13104 14166 20.409517 36439.6016797 225
2682 17824 84.381775 36434.8190476 225
1256 7624 26.074707 36434.6666667 225
3561 8065 6.625266 36434.6666667 225
5416 9738 11.383351 36428.6888027 225
5643 6235 113.396103 36426.4189667 225
5776 6114 10.228357 36422.1048474 225
9810 10077 9.535034 36421.2197611 225
9656 9901 8.906345 36421.2197611 225
10523 10801 8.506579 36421.2197611 225
6303 6396 12.499868 36418.1959936 225
5915 6156 7.610471 36417.242309 225
6173 6322 4.453089 36414.8688092 225
9373 11902 61.621788 36413.7016222 225
9488 9737 8.325996 36407.4987065 225
11239 11699 13.949219 36407.1939588 225
3556 3594 24.408522 36399.0295272 225
6248 6437 19.10956 36395.3302692 225
7592 7843 32.120872 36389.7553996 225
5227 16971 9.079102 36377.6782149 225
30 14815 6.346846 36370.3269111 225
65 15902 75.945023 36365.5146918 225
4925 5290 11.262535 36359.0 225
1597 3184 78.480736 36358.7274843 225
3184 6360 181.290237 36358.7274843 225
17749 17860 7.391117 36356.9149305 225
12147 12913 26.50293 36348.32616 225
1415 15867 17.232006 36348.0075729 225
3643 17131 20.06078 36348.0075729 225
3690 4345 42.024681 36348.0075729 225
11428 17131 148.327545 36348.0075729 225
16069 17264 15.097309 36348.0075729 225
1879 5114 48.071789 36339.6442328 225
1879 7768 128.56134 36339.6442328 225
763 1879 60.51041 36339.6442328 225
760 14306 21.005371 36338.6666667 225
12063 12064 91.383789 36324.0470007 225
10591 10630 4.777075 36322.800501 225
8889 13733 8.625968 36319.2796115 225
3943 4030 12.499814 36317.8772988 225
8868 16070 30.659889 36311.6961967 225
7221 15508 32.826965 36310.3901541 225
14468 14811 11.50877 36310.0 225
16936 17434 55.471439 36305.1063928 225
3451 3452 12.18457 36297.3310439 225
11080 11160 4.130955 36296.1752584 225
10659 10804 4.18457 36295.1855563 225
11326 11731 12.554199 36285.824145 225
9950 10487 17.129578 36285.824145 225
10487 10524 6.249961 36285.824145 225
10438 10439 6.092285 36285.824145 225
10438 11587 38.687702 36285.824145 225
11411 11800 1.477798 36276.7123453 225
9709 9711 4.569336 36275.8665062 225
4575 7364 85.955879 36271.2867093 225
11842 11925 8.110248 36262.5644384 225
2655 13029 9.291016 36258.4052337 225
8566 8795 19.10956 36258.1688506 225
12139 12349 14.039549 36257.771621 225
9491 12907 27.048801 36235.7970235 225
4624 4625 22.845703 36234.8693742 225
790 1141 9.76416 36228.9868509 225
17363 17408 13.778297 36222.4997181 225
6135 7798 56.44136 36220.1946024 225
6421 8005 52.683495 36212.7273626 225
9206 9748 15.34375 36197.6083201 225
2433 16386 83.981689 36176.5512279 225
6421 6548 15.794995 36173.3380631 225
6812 6848 9.244014 36134.6042955 225
3158 3412 15.379898 36125.3406404 225
3451 3955 15.419146 36116.1952381 225
15681 16023 13.722656 36113.1696601 225
3900 3901 19.799805 36101.584788 225
16093 16094 7.615234 36074.9964774 225
271 10995 10.59338 36072.7431217 225
5863 9269 9.109029 36071.112544 225
13286 13898 20.211914 36063.245505 225
3652 8398 8.039884 36054.7142857 225
9748 10086 11.262556 36039.3775145 225
836 18034 109.480278 36039.1063105 225
8438 16707 10.837603 36019.8002628 225
1233 17549 75.961327 36013.9294553 225
1106 1507 12.058353 35996.3131178 225
7823 10367 124.786957 35993.8312267 225
3630 17383 5.439312 35992.1824649 225
724 834 3.178202 35983.519572 225
5387 5446 56.370781 35980.2263318 225
11269 11444 23.517658 35977.5329938 225
4044 4456 12.057901 35969.4743805 225
16179 16492 9.882412 35969.3352224 225
1355 1766 14.031797 35967.2305547 225
1863 15683 13.533976 35962.2922044 225
4936 15311 23.714355 35959.9103323 225
11291 13156 8.568045 35949.1794031 225
4641 5254 18.197142 35943.094004 225
1952 14793 8.038179 35917.3661146 225
895 3042 12.19045 35904.4501683 225
5864 6342 13.948853 35893.0279532 225
12530 16998 2.004408 35884.9575219 225
10761 15033 8.419623 35875.7642465 225
3 574 17.013727 35875.449892 225
2248 2318 19.995829 35861.7005809 225
17684 17845 29.470985 35854.4408022 225
4762 5036 22.906382 35854.2761905 225
8369 8371 25.89209 35849.194193 225
12182 12960 26.50293 35847.1715593 225
1707 1855 5.783701 35839.2623158 225
4776 8123 4.485536 35805.9787428 225
12742 15036 13.073042 35805.8470938 225
3254 5907 14.762737 35798.6792339 225
4674 4840 15.794867 35790.6924995 225
8601 9394 22.318359 35788.0680988 225
374 512 35.279568 35787.1300155 225
15857 16067 11.49572 35733.6648919 225
2915 15821 7.000005 35711.1462381 225
3415 4162 37.211815 35711.1462381 225
4162 15298 6.377323 35711.1462381 225
11281 13902 13.685645 35705.529314 225
7795 7885 15.484303 35700.7731116 225
11078 15622 19.963833 35700.2191824 225
10678 10727 16.811398 35694.2882665 225
5940 5942 6.092301 35686.6229583 225
6657 17727 1.617659 35679.9795265 225
449 834 58.94236 35669.283829 225
15573 15789 7.610471 35657.0545627 225
8170 9647 142.027267 35654.0709683 225
4167 13873 13.479004 35652.401274 225
68 133 28.972076 35644.5719852 225
4915 4917 44.168945 35641.5610441 225
4449 4813 10.780429 35638.8691367 225
9416 10198 23.713379 35630.4690097 225
2056 2383 11.567402 35629.6210611 225
3423 3965 16.807831 35624.7621263 225
8817 13590 35.343128 35623.465264 225
4306 4307 9.138672 35615.8831937 225
14643 15003 9.76416 35612.925254 225
8578 9078 13.948975 35591.3073678 225
1584 14868 11.912873 35579.926696 225
4667 4833 21.729963 35573.9781681 225
3534 6123 76.778725 35571.5868573 225
5433 5671 7.610569 35566.2058878 225
2043 12776 19.361132 35564.5108414 225
7132 7440 9.76416 35553.5646677 225
2559 2789 38.985672 35521.2806424 225
5765 8633 93.851364 35514.7480555 225
2942 2943 13.70752 35510.5711288 225
871 963 18.488512 35501.347226 225
3355 3410 6.249961 35499.1434894 225
17256 17454 22.041155 35477.3106481 225
14011 14062 57.893269 35476.9622341 225
753 2360 98.719658 35475.8997004 225
1647 17321 41.335995 35475.8997004 225
8012 12105 18.560583 35475.8997004 225
3740 11898 27.028534 35475.8997004 225
5061 12915 30.098551 35475.8997004 225
8056 8235 263.549316 35475.8997004 225
13009 17321 15.165362 35475.8997004 225
1514 13074 31.282106 35475.8997004 225
3505 15586 96.873489 35475.8997004 225
9542 15909 23.945877 35475.8997004 225
12722 12754 21.368826 35475.8997004 225
16458 16854 32.94648 35475.8997004 225
3838 4561 32.119171 35475.887798 225
12997 12998 15.230713 35454.6903585 225
4493 5089 16.807907 35436.7866209 225
7148 7333 6.179443 35428.7332764 225
4152 6685 6.243639 35425.7954885 225
564 906 9.882216 35424.5626156 225
7550 9011 8.922937 35387.8048579 225
16867 17162 48.214138 35383.0592709 225
799 1650 35.199043 35380.1792564 225
9107 9813 46.334118 35367.6620504 225
5637 6100 13.948853 35367.1834986 225
8737 8738 16.753906 35359.8859784 225
12884 12885 15.230957 35356.9026365 225
8595 9338 20.978693 35353.9990057 225
14 14188 13.526987 35339.979319 225
16098 16377 9.536125 35320.9827431 225
12591 12892 30.476562 35316.4079444 225
5203 5497 9.868542 35309.2797646 225
4274 10060 12.501289 35296.8078663 225
11053 13245 7.529195 35288.1428902 225
2340 2790 17.129578 35286.4886405 225
3885 3968 18.488585 35283.7541666 225
94 345 7.61089 35279.3821054 225
16785 17561 23.761868 35275.9564449 225
12613 12847 13.553681 35269.3077515 225
16382 16739 11.262623 35206.9960963 225
6083 16978 10.766865 35190.2029039 225
9631 9756 15.794867 35190.0419956 196
10866 10867 12.18457 35161.0338055 196
4011 10644 16.172373 35149.3076285 196
16365 17365 10.920982 35137.4439477 196
17214 17698 13.948975 35119.6878455 196
6185 17042 138.25975 35118.8817143 196
15748 15749 6.092285 35110.1427714 196
14642 14643 9.138428 35096.3672446 196
5480 5847 45.556812 35059.5797223 196
14831 14835 13.707526 35052.7261066 196
2964 4151 34.905308 35049.5305701 196
8750 15944 15.16635 35039.8862331 196
10807 16819 26.512184 35024.6502992 196
8618 15960 12.752707 34990.2925494 196
5579 12542 15.626032 34987.2080005 196
7017 7327 10.780871 34981.8368727 196
9144 9303 12.883183 34978.2929735 196
14599 14601 12.18457 34976.943231 196
2713 15249 10.939241 34967.4238085 196
5859 6839 30.6875 34960.8217211 196
944 1579 18.197386 34947.1049647 196
16561 16812 9.535249 34944.0426136 196
10220 10599 17.863729 34930.7337179 196
9388 9478 16.984591 34925.6692317 196
12863 13090 11.495914 34900.3004584 196
2362 2409 108.14669 34888.2372858 196
9967 17414 25.020617 34885.1240828 196
6789 8007 39.335342 34867.7713529 196
14643 14644 19.799805 34857.2542876 196
9295 9447 29.236954 34839.0364482 196
8527 8883 9.882254 34814.9436886 196
1952 15480 26.969936 34813.0134019 196
1860 13153 31.51627 34793.1136928 196
3276 10507 3.215932 34782.1628959 196
3192 13784 17.818165 34768.0817666 196
16982 17054 4.004459 34755.4755272 196
5983 6934 29.29248 34750.1659061 196
714 2127 72.246414 34727.1900819 196
15380 15381 24.368652 34725.5513298 196
7089 16109 11.258565 34716.4381417 196
12199 12377 16.220327 34696.2173058 196
17582 17845 8.506666 34686.2506323 196
10045 11047 29.332043 34685.772522 196
14717 14925 5.78383 34679.7619169 196
4972 5080 2.789734 34669.6173229 196
6150 6521 11.15918 34660.5903825 196
12831 13052 7.138708 34647.4498229 196
12996 14143 37.662109 34635.2214793 196
12020 12143 8.689641 34634.7351745 196
1700 10304 17.481386 34632.0259794 196
3407 3409 10.661133 34603.9335982 196
4924 4972 13.77831 34600.9764138 196
8994 13296 15.720366 34591.4779045 196
5000 8158 11.979547 34591.425838 196
2088 12670 6.988347 34569.03151 196
11150 12364 16.792459 34564.5943699 196
4069 4731 18.133545 34553.7650794 196
12146 12912 26.50293 34545.8369435 196
11971 12047 4.130625 34543.3502243 196
8795 9224 12.918414 34541.5682786 196
1070 11662 37.439724 34537.2094435 196
2915 5508 4.471049 34526.9909989 196
2915 7454 10.315662 34526.9909989 196
10264 15257 22.125832 34523.7670451 196
3565 8099 9.109375 34521.3033075 196
7434 7811 17.675503 34516.3351815 196
6474 7189 23.134932 34511.5257695 196
7340 15951 17.690054 34486.3013154 196
12742 16728 16.638592 34483.0918971 196
12046 12164 30.747505 34466.3040848 196
16790 17327 16.738647 34456.8525449 196
1535 5543 2.201734 34454.6164537 196
5950 12099 9.695322 34454.256515 196
6249 6768 18.389622 34444.0443205 196
10274 10695 14.682897 34439.9730384 196
9794 9884 11.020166 34439.9730384 196
406 5778 52.355347 34434.3255951 196
10104 10593 14.277415 34432.1717331 196
6577 6858 10.780429 34428.9875901 196
7578 7754 5.783701 34407.5607082 196
3811 3812 25.89209 34398.1147592 196
8438 16489 9.515423 34385.2077926 196
6368 8093 58.338875 34370.1647999 196
3378 16099 24.018559 34368.0584024 196
7140 7228 21.504452 34361.9999867 196
4123 4266 211.747406 34348.7322023 196
16026 16027 18.276611 34319.7821416 196
438 1996 47.42627 34319.5455959 196
9948 9992 15.294687 34317.4028124 196
6455 6744 13.373469 34311.7449764 196
2445 10688 14.38329 34307.918458 196
8129 15185 17.576969 34306.3685272 196
1725 2055 12.7139 34291.2949424 196
6801 16035 11.353577 34288.7314003 196
4122 16898 20.178068 34274.803168 196
12756 13922 39.086342 34262.9417311 196
9945 10382 12.554199 34259.2050592 196
9099 9411 44.954845 34240.9918033 196
2247 11577 7.889485 34226.6177342 196
2384 2692 10.780326 34223.9689124 196
17081 17606 15.419146 34199.8356991 196
13714 17510 1.994859 34187.7856577 196
7337 7901 19.070635 34164.8715728 196
5621 5891 11.315225 34162.9663343 196
5794 5846 10.7525 34162.9663343 196
5848 5947 3.178202 34162.9663343 196
5713 6133 18.587738 34162.9663343 196
1179 2836 39.983742 34151.0771627 196
8165 16699 13.4899 34139.8330273 196
17584 17778 27.977066 34130.2587397 196
904 16726 25.389664 34124.8313256 196
1088 17993 39.056641 34124.7403896 196
10197 11232 30.687012 34123.092975 196
5594 5642 9.244051 34120.4465134 196
